SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,ISIN_CODE
523826,SOVEREIGN DI,X ,Q,13.91,13.91,13.91,13.91,INE959D01013
523828,MENON BEAR. ,B ,Q,117,117,112.75,114.15,INE071D01033
523836,GUJ.RAFFIA  ,T ,Q,80,82.95,77.9,81.9,INE610B01024
523838,SIMPLX INFRA,B ,Q,608,615.75,578.5,585.85,INE059B01024
523840,INN.TECH.PAC,X ,Q,82.7,82.7,79.6,80.15,INE965C01038
523842,SUPER TANNER,SS,Q,6.2,6.57,6.04,6.55,INE460D01038
523844,INVICTA MED ,XT,Q,3.8,3.8,3.8,3.8,INE537B01011
523850,AXTEL INDUS.,X ,Q,121,126.15,119.6,120.55,INE767C01012
523874,PRECI CONTNR,X ,Q,0.34,0.34,0.34,0.34,INE191C01015
523890,DS.KULKARNI ,T ,Q,20.3,20.75,19.75,20.6,INE891A01014
523896,APIL        ,XT,Q,26.8,26.85,26.8,26.85,INE316O01021
524000,MAGMA FIN   ,B ,Q,163.05,164,158.85,159.95,INE511C01022
524013,HIND.FLUROCA,X ,Q,14.19,14.92,14.18,14.2,INE806J01013
524019,KINGFA      ,B ,Q,1001.6,1028.9,970.85,996.35,INE473D01015
524031,PATIDAR     ,X ,Q,9.5,9.5,9.5,9.5,INE637N01014
524037,RAMA PHOSPH ,X ,Q,98,115.4,92.6,106.55,INE809A01024
524038,VENLON ENTR ,X ,Q,3.8,3.99,3.61,3.91,INE204D01022
524051,POLYPLEX    ,B ,Q,490,514,477.5,502,INE633B01018
524075,ALBERT DAVID,T ,Q,376,389,376,387.2,INE155C01010
524080,HAR.LEATHER ,XT,Q,55.8,55.8,55.8,55.8,INE681F01018
524084,MONSANTO (I),A ,Q,2552,2592.25,2548.1,2572.7,INE274B01011
524091,ACRYCIL LTD.,X ,Q,565,575.95,555,556.1,INE482D01016
524109,KABRA EXTR  ,B ,Q,126.8,128.45,125,125.6,INE900B01029
524129,VINYL CHEM  ,B ,Q,108,109.95,105.55,106.5,INE250B01029
524136,PEE CEE COSM,XT,Q,142.7,145,142.5,142.5,INE417E01010
524156,T C M LTD.  ,XT,Q,85.6,85.6,85.6,85.6,INE034F01010
524164,IOL CHEM PH ,T ,Q,75.9,75.9,73.5,74.4,INE485C01011
524174,KESAR PETRO ,X ,Q,46.6,48,45.9,46.25,INE133C01033
524200,VINATI ORG. ,B ,Q,935.55,953.9,930,947.75,INE410B01029
524202,LACTOSE(I)  ,XT,Q,145.8,145.8,136.75,138,INE058I01013
524204,TEESTA AGRO ,XT,Q,39,39,39,39,INE757D01011
524208,AARTI INDUST,B ,Q,1031.45,1079.95,1026.6,1057.15,INE769A01020
524210,PENTOKEY ORG,XT,Q,23.55,24,23.55,24,INE702E01015
524212,WANBURY LTD ,T ,Q,40,41.75,40,41.45,INE107F01022
524218,RESONANCE   ,X ,Q,35.35,37.95,35.35,36.55,INE486D01017
524226,GUJ AMB EXP ,B ,Q,222.1,244,220.6,241.4,INE036B01022
524230,RASHTR.CHEM.,A ,Q,94,98.7,93.4,97.75,INE027A01015
524280,KOPRAN LTD. ,B ,Q,74.2,76.5,73.5,73.95,INE082A01010
524288,AIMCO PESTI.,X ,Q,201,205,192.2,203.75,INE008B01013
524314,GUJ.TERC LAB,XT,Q,13.55,14.5,13.55,13.67,INE499G01013
524324,SEYAIND     ,X ,Q,660,670,660,669.5,INE573R01012
524330,JAYANT AGRO ,B ,Q,398.45,398.45,384,385.15,INE785A01026
524332,BCL         ,X ,Q,158,159.7,150.1,154.05,INE412G01016
524336,SH.HARI CHEM,ST,Q,51,51.25,49.6,49.75,INE065E01017
524342,INDOBORAXC  ,X ,Q,427.05,448.95,423.35,438.9,INE803D01013
524348,AARTI DRUGS ,B ,Q,635,646.5,625.1,626.3,INE767A01016
524370,BODAL CHEM  ,B ,Q,159,159.9,156.9,158.55,INE338D01028
524372,ORCHIDPHAR  ,Z ,Q,18.1,18.2,17.3,17.65,INE191A01019
524388,CRAZY INFOTE,XT,Q,0.21,0.22,0.21,0.22,INE664B01021
524394,VIMTA LABS  ,B ,Q,208.9,221.4,206.6,209.55,INE579C01029
524396,BIOFIL CHEM ,T ,Q,14.8,15.5,14.8,15.2,INE829A01014
524400,ISHITA DRUGS,XT,Q,21.5,21.55,21.4,21.4,INE806D01016
524404,MARKSANS    ,A ,Q,40.6,42.15,40,40.45,INE750C01026
524412,AAREY DRUGS ,X ,Q,57.3,58.1,56.2,56.8,INE198H01019
524440,CAMEX LTD   ,XT,Q,39,39.8,36.85,38.2,INE198C01010
524444,KAVITIND    ,ST,Q,17.9,17.9,17.85,17.85,INE313M01014
524458,INDOEURO    ,XT,Q,12.5,12.5,12.5,12.5,INE319N01019
524470,SYNCOM FORM.,ST,Q,1.66,1.82,1.66,1.73,INE312C01025
524480,RIDHI SIDHI ,X ,Q,740,768.5,737,757.7,INE249D01019
524494,IPCA LAB LTD,A ,Q,563,588.5,560.6,574.4,INE571A01020
524500,KILITCH DRUG,B ,Q,86,87,83.1,84,INE729D01010
524506,CORAL LAB.  ,X ,Q,739.9,739.9,703,708.1,INE683E01017
524516,BACIL PHARMA,XT,Q,4.01,4.21,4.01,4.21,INE711D01018
524518,KREBS BIOCHM,T ,Q,145.9,145.9,140.05,143.95,INE268B01013
524520,KMC SHIL    ,XT,Q,21.95,21.95,20.5,20.8,INE879K01018
524522,LAFFANS PETR,X ,Q,24.05,25,24.05,24.3,INE919B01011
524542,SUKJIT STRCH,X ,Q,530,542.5,522,535.15,INE450E01011
524558,NEULAND LAB.,B ,Q,830.1,844.4,825.05,836.65,INE794A01010
524564,GAYATRI BIO ,X ,Q,9.65,10.5,9.65,10.5,INE052E01015
524570,PODDAR PIGM.,B ,Q,306.1,306.1,299.95,300,INE371C01013
524576,VIVID IND   ,X ,Q,63.2,63.2,58,59.95,INE737C01023
524588,EMEDTECH    ,XT,Q,5.71,5.71,5.71,5.71,INE379F01019
524590,HEMORGANIC  ,XT,Q,14.6,14.6,14.6,14.6,INE422G01015
524592,JD ORGOCHEM ,X ,Q,4.18,4.18,4.18,4.18,INE263B01022
524594,ASHOK-ALCO  ,X ,Q,98.65,123.9,98.65,110.65,INE994D01010
524598,AKSHARCHEM I,B ,Q,742.15,742.15,719.95,722.5,INE542B01011
524606,BERYL DRUGS ,X ,Q,12,12.7,11.91,12.11,INE415H01017
524610,RATHI GRAPH.,X ,Q,17.14,17.4,16.5,17.09,INE886C01010
524622,ISTRNETWK   ,XT,Q,4.46,4.85,4.46,4.85,INE532B01020
524624,GAGAN GASES ,XT,Q,8.95,8.95,8.61,8.61,INE076D01016
524634,ALU FLUORIDE,XT,Q,122.8,122.8,122.8,122.8,INE058F01019
524636,S.S.ORGANICS,P ,Q,8.38,9,8.38,9,INE102E01018
524640,ARCHITORG   ,XT,Q,53.85,53.85,50.95,52.9,INE078I01011
524648,INDO AMINES ,X ,Q,118.5,118.5,111.05,113.95,INE760F01010
524652,IND.SWIFT LT,T ,Q,8.9,9.35,8.9,9.28,INE788B01028
524654,NATURAL CAPS,XT,Q,142.8,142.8,140.2,142.75,INE936B01015
524663,BH.IMMUN&BIO,ST,Q,25.6,26.2,25.15,25.35,INE994B01014
524667,SOTL        ,B ,Q,1429,1433.95,1416.6,1426.2,INE035D01012
524669,HESTER BISC ,B ,Q,1603.25,1617,1555.05,1568.35,INE782E01017
524675,KABSONS INDU,XT,Q,9.56,9.57,9.56,9.56,INE645C01010
524687,BASANT AGRO ,XT,Q,8.2,8.22,8,8.18,INE473E01021
524689,PARENT.DRUGS,T ,Q,21.4,21.6,21,21.6,INE904D01019
524699,KILBURN CHEM,X ,Q,123.95,129,123.95,126.85,INE655C01027
524703,SANDU PHARMA,XT,Q,38.5,39,37.05,37.1,INE751D01014
524709,NACLIND     ,B ,Q,54,55.75,53,55.45,INE295D01020
524711,VISTA PHARMA,X ,Q,43,43.75,41,41.7,INE427C01021
524715,SUN PHARMA. ,A ,Q,591.3,594.7,576.1,579.35,INE044A01036
524717,TITAN BIOTEC,XT,Q,70.95,70.95,67.8,67.8,INE150C01011
524727,SDL         ,X ,Q,43,45.9,41,44.05,INE004E01016
524731,JENBURKT PH.,X ,Q,570.05,580,570.05,575,INE354A01013
524735,HIKAL LTD.  ,B ,Q,223,223.8,217.2,219.1,INE475B01022
524742,CAPLIN POINT,B ,Q,623.7,623.7,584.65,590.8,INE475E01026
524748,LINK PHARMA ,X ,Q,35.3,35.3,35.3,35.3,INE302F01011
524752,COMBAT DRUGS,XT,Q,27.4,27.4,27.4,27.4,INE643N01012
524758,WINTAC LTD  ,XT,Q,238.25,250,238.2,239.05,INE812C01016
524764,NUTRA       ,ST,Q,35.1,37.9,34.75,37,INE230G01020
524768,EMMESSAR BIO,XT,Q,31.4,33.25,31.3,32.3,INE634B01016
524774,NGL FINE CHM,X ,Q,432.05,445,420,425.45,INE887E01022
524790,EVEREST ORG.,X ,Q,150,150,142.5,144,INE334C01029
524804,AUROB.PHARMA,A ,Q,627,635.4,624.5,629.5,INE406A01037
524808,PHYTOCHEM I.,X ,Q,75,75,70,71.1,INE037C01010
524816,NATCO PHARM ,A ,Q,963,963,930.75,944.3,INE987B01026
524818,DYNAMIC IND.,X ,Q,82,84.9,79,80.1,INE457C01010
524820,PANAMA PETRO,B ,Q,209,223.95,206.1,217.4,INE305C01029
524824,BAL PHARMA  ,B ,Q,98.15,105.4,98.15,101.35,INE083D01012
524828,BDH INDUS.  ,XT,Q,76.1,77.45,75.05,77.45,INE278D01018
526001,JAUS POLYMER,XT,Q,31.4,31.4,31.4,31.4,INE593O01017
526027,CUBEX TUBING,T ,Q,25.8,26.45,25.1,26.45,INE144D01012
526043,POLYMECH.MCH,XT,Q,34.1,34.1,33,33.95,INE809B01014
526073,GALAXY BEAR.,P ,Q,41.15,41.15,41.15,41.15,INE020S01012
526093,SATVAH.ISPAT,B ,Q,27.65,28.7,27.5,27.75,INE176C01016
526113,UNIROYAL MAR,XT,Q,15.85,15.85,15.75,15.75,INE602H01010
526115,KARAN WOO-SN,XT,Q,1.65,1.81,1.65,1.81,INE327D01013
526117,SHERVANI IND,X ,Q,645,645,612,612,INE011D01013
526133,SUPERTEX IND,X ,Q,6.4,6.4,6.1,6.1,INE881B01054
526137,SHETRON LTD ,X ,Q,70,72.6,70,71.15,INE278C01010
526139,TRANSGENE BI,XT,Q,2.36,2.36,2.25,2.3,INE773D01018
526143,MPL         ,XT,Q,20.8,20.8,20,20.5,INE343A01016
526159,NIKHIL ADHSV,X ,Q,219,226.5,211.35,220.2,INE926C01014
526169,MULTIBASE I ,X ,Q,655,668.95,651,657.25,INE678F01014
526173,ANDREW YULE ,B ,Q,32.25,34,32.25,32.75,INE449C01025
526179,LUDOLOW JUTE,X ,Q,103,106.65,102.5,104.2,INE983C01015
526217,HITECHCORP  ,B ,Q,170,174.95,168,174.95,INE120D01012
526225,BLOOM DEKOR ,X ,Q,56,56,55.5,56,INE253C01013
526227,FILATEX INDI,B ,Q,218,218,210.8,214.3,INE816B01019
526235,MERCATOR    ,B ,Q,39.4,40.95,39.1,39.6,INE934B01028
526241,AMRAPALI IND,XT,Q,6.05,6.05,6.05,6.05,INE762C01021
526247,PREMIER EXPL,B ,Q,447.75,447.75,423.1,424.15,INE863B01011
526263,MOLD-TEK TEC,T ,Q,70.25,70.25,67.4,67.65,INE835B01035
526285,DIVYAJYOTI I,X ,Q,6.2,6.3,6.2,6.3,INE666B01018
526299,MPHASIS LTD ,A ,Q,882,910.95,882,899.5,INE356A01018
526315,DIVYA.GRANIT,XT,Q,107,113,105,112.05,INE410G01010
526325,ORIENT PRESS,T ,Q,205,209.55,200.1,200.1,INE609C01024
526335,SHREYAS INTE,XT,Q,8.27,8.8,8.27,8.28,INE115F01017
526355,DURO PACK   ,XT,Q,23.4,23.4,23.4,23.4,INE138B01018
526365,SWARNASA    ,X ,Q,20.4,21.7,20.4,21.05,INE967A01012
526367,GANESH HSG. ,B ,Q,157.05,161.6,155.6,159.15,INE460C01014
526371,NMDC LTD    ,A ,Q,143.45,144.4,138.6,140.6,INE584A01023
526373,CINDRELLA HT,X ,Q,23.3,23.3,23.3,23.3,INE908C01012
526381,PAT INT LOG ,B ,Q,77,80,76.45,77.4,INE529D01014
526397,ALPHAGEO (I),B ,Q,899.35,917.95,899.35,910,INE137C01018
526407,RIT PRO IND ,X ,Q,10,10,9.95,9.95,INE299D01014
526409,KKALPANAIND ,X ,Q,41,41.45,39,39.75,INE301C01028
526415,OK PLAY (I) ,X ,Q,120,122.8,115.05,117.95,INE870B01016
526423,KRITI INDUS.,X ,Q,39.1,40.8,39.1,40.6,INE479D01038
526433,ASM TECHNOLO,X ,Q,164,171.8,164,166.7,INE867C01010
526435,PERFECTPAC  ,XT,Q,340.9,340.9,309,309,INE759I01016
526468,EURO LEDAR F,Z ,Q,17.8,17.8,17.8,17.8,INE940E01011
526471,WINSOME BREW,XT,Q,10,10.3,9.65,9.8,INE391C01011
526479,SKY INDUST. ,X ,Q,52.8,55,47.1,53,INE765B01018
526481,PHOENIX INT.,XT,Q,16.63,16.63,16.63,16.63,INE245B01011
526483,TGF MEDIA SY,XT,Q,2.2,2.2,2.2,2.2,INE611F01015
526492,RISHIROOP   ,X ,Q,135,135,132,132.65,INE582D01013
526500,STR GRE WOO ,X ,Q,21.35,21.35,19.45,20,INE398F01019
526506,SYSTAMATIX C,X ,Q,25.4,25.4,25.4,25.4,INE356B01016
526508,SHAHISHIP   ,XT,Q,8.75,8.75,8.39,8.4,INE825D01016
526512,INTERLINK PE,XT,Q,8.67,8.67,8.5,8.5,INE959G01016
526519,ALPINE HSG. ,X ,Q,34.7,34.9,34.65,34.75,INE840D01015
526521,SANGHI IND. ,B ,Q,121.7,125.55,120.65,124.35,INE999B01013
526538,MAXIMAA SYST,X ,Q,8.35,8.9,8.25,8.32,INE161B01036
526544,SCANP GEOM  ,X ,Q,24.8,24.9,23.75,24.65,INE967B01028
526546,CHOKSI LABOR,XT,Q,25.1,26.5,25,25,INE493D01013
526550,CCHHL       ,T ,Q,16,16.55,15.7,16.25,INE652F01027
526554,SALGUTI IND ,XT,Q,18.9,18.9,18.9,18.9,INE159C01012
526558,JAMES HOTELS,XT,Q,24.25,24.25,24.25,24.25,INE510D01014
526568,LONGVIEW TEA,XT,Q,29.75,29.75,29.75,29.75,INE696E01019
526574,ENTERPR.INTE,X ,Q,7.98,7.98,7.98,7.98,INE439G01019
526582,TPL PLAST   ,B ,Q,664.7,664.7,645,649.6,INE413G01014
526586,WIM PLAST LT,B ,Q,1312.55,1320,1275.05,1288.55,INE015B01018
526588,PHOTOQUIP(I),X ,Q,23.1,23.1,23.1,23.1,INE813B01016
526596,LIBERTY SHOE,B ,Q,238.2,244.75,235.05,236.05,INE557B01019
526604,LIPPI SYSTEM,XT,Q,17.3,19.1,17.3,18.65,INE845B01018
526608,ELECTROTHERM,B ,Q,161.05,162.95,157.95,159.65,INE822G01016
526612,BLUE DART EX,A ,Q,4675,4765,4612,4673.65,INE233B01017
526614,EXPO GAS    ,XT,Q,9.25,10.08,9.25,9.6,INE561D01025
526616,NAT.PLASTIC ,X ,Q,63,66.4,63,64.35,INE233D01013
526622,MFL INDIA   ,ST,Q,0.23,0.23,0.22,0.23,INE244C01020
526640,ROYALE MANOR,XT,Q,13.4,13.48,13.03,13.1,INE008C01011
526642,MIRZA INTER ,B ,Q,136,137.5,133.4,134.4,INE771A01026
526650,TOURISM FINA,B ,Q,160,161,154.2,155.2,INE305A01015
526654,THAKKERS DEV,X ,Q,79.35,79.35,79.35,79.35,INE403F01017
526662,RAJDARSHAN  ,B ,Q,21.7,21.7,19.95,19.95,INE610C01014
526666,BHARTIYA INT,B ,Q,490,490.65,474.1,480.9,INE828A01016
526668,KAMAT HOTELS,B ,Q,140,141.65,135,136.9,INE967C01018
526671,MKEL        ,X ,Q,2.5,2.5,2.5,2.5,INE265N01030
526687,POLO HOTELS ,XT,Q,8,8.77,8,8.4,INE084C01012
526689,FENOPLAS.LTD,XT,Q,78.85,78.85,78.85,78.85,INE138D01014
526703,ECOPLAST LTD,X ,Q,118.1,123.9,118.1,120,INE423D01010
526705,ELEGANT MARB,X ,Q,195,195,183,188.25,INE095B01010
526707,ALCHEMIST LT,T ,Q,13,13.34,12.85,12.99,INE964B01033
526717,GOPALA POLY.,X ,Q,159.8,159.8,141.15,149.3,INE136C01036
526721,NICCO PARKS ,XT,Q,40,42,39.9,40.55,INE653C01022
526723,NTC INDUST  ,X ,Q,48,49.7,46.05,47.5,INE920C01017
526725,SANDESH LTD.,B ,Q,1191,1219,1174.5,1180.2,INE583B01015
526727,GARNET CONST,XT,Q,33.7,35,33.05,34,INE797D01017
526729,GOLDIAM INT.,B ,Q,78,78.75,76,77.4,INE025B01017
526731,BRIGHT BROS.,XT,Q,113.1,118,113.05,117,INE630D01010
526735,EXCAST      ,Z ,Q,1.07,1.07,1.03,1.04,INE501O01036
526737,CORPOR COUR ,XT,Q,19.8,21.45,19.8,20.55,INE871E01018
526739,NARMADA GEL ,X ,Q,153.05,161.35,153.05,157.75,INE869A01010
526747,P.G.FOILS   ,X ,Q,205,206,198.05,200.7,INE078D01012
526751,GRATEX INDS.,XT,Q,13.87,13.87,13.87,13.87,INE915E01013
526755,VELAN HOTELS,X ,Q,9.03,9.03,7.27,7.31,INE548D01014
526775,VALIANT COMM,X ,Q,79.1,84,79.1,80.1,INE760B01019
526783,DR.AGAR.EYE ,XT,Q,747.45,795.95,747.45,752.75,INE934C01018
526797,GREENPLY IND,B ,Q,356.5,356.5,342.55,344,INE461C01038
526801,PSL LTD     ,T ,Q,4.3,4.59,4.27,4.49,INE474B01017
526807,SEAMEC LTD  ,T ,Q,170.05,178.95,170.05,175.1,INE497B01018
526817,CHEVIOT CO. ,X ,Q,1539.9,1584.9,1494,1504.75,INE974B01016
526821,DAI-ICHI KAR,X ,Q,415,451,406,428.35,INE928C01010
526827,SPICE ISLAND,X ,Q,23,23,21.95,23,INE882D01017
526829,CONFI PETRO ,X ,Q,33.3,34,32.75,33.1,INE552D01024
526843,ATLANTADEV  ,XT,Q,0.9,0.9,0.9,0.9,INE590F01029
526847,ASHIRWAD STL,XT,Q,17.9,17.9,17.9,17.9,INE338C01012
526849,BANARAS BEAD,T ,Q,66.55,68.95,65,65.4,INE655B01011
526851,AREX IND.   ,XT,Q,94,94,94,94,INE480H01011
526853,BILCARE LTD.,XT,Q,72,74,69.5,70.15,INE986A01012
526861,RISHI LASER ,XT,Q,37.75,37.75,35.6,35.6,INE988D01012
526865,JAINCO PROJ.,X ,Q,2.29,2.29,2.29,2.29,INE966C01010
526881,63MOONS     ,B ,Q,109,111,104.1,105.25,INE111B01023
526885,SARLA PER F ,B ,Q,64.9,64.9,60.35,61.25,INE453D01025
526899,HIMALAYA INT,XT,Q,40,42,38.75,39.25,INE552B01010
526905,PADMAIND    ,X ,Q,76,76.8,75.5,76.75,INE743D01011
526917,CHD DEV LTD ,X ,Q,17.3,18.43,17.29,17.29,INE659B01021
526921,21ST CEN.MGM,T ,Q,40.6,40.6,39.1,40.4,INE253B01015
526927,DION        ,X ,Q,38.9,39.5,37.5,38.4,INE991C01034
526931,HARIYANA SH.,X ,Q,89,91.8,83.6,89.15,INE400G01011
526945,TYROON TEA  ,X ,Q,60.5,61,60.5,61,INE945B01016
526947,LA-OPALA RG ,B ,Q,623.6,623.6,612,614.05,INE059D01020
526951,GOLDEN LAMIN,X ,Q,706,712,631.15,653.5,INE239C01012
526953,VENUS REMEDI,B ,Q,88.8,91.7,88,88.85,INE411B01019
526957,UDL         ,X ,Q,68.95,69.3,63,65.45,INE493E01029
526965,GUJ.CRAFT IN,XT,Q,47.7,47.7,47.7,47.7,INE372D01019
526971,DHOOT I.FIN.,X ,Q,75.7,75.7,71.6,72.3,INE313G01016
526981,SHRI BAJRANG,X ,Q,21.95,21.95,19.95,21.6,INE402H01015
526987,URJA GLOBAL ,T ,Q,10.2,10.2,9.24,10.01,INE550C01020
527001,ASHAPURA LTD,B ,Q,86.6,89.5,86.6,88.95,INE348A01023
530001,GUJ.ALKALI  ,B ,Q,771.45,771.45,751,754.6,INE186A01019
530005,INDIA CEM.  ,A ,Q,169.3,171.1,166,168.2,INE383A01012
530007,JK TYRE IND ,A ,Q,175,179.5,173,175.2,INE573A01042
530011,MANGLR.CHEM ,B ,Q,72,74.55,71.2,73.6,INE558B01017
530017,STD.INDUST. ,T ,Q,22.45,22.95,22.25,22.7,INE173A01025
530019,JUBILANT    ,A ,Q,930.1,962,903,912.5,INE700A01033
530023,FORTUNE FIN.,B ,Q,258.9,258.95,248,248.65,INE924D01017
530025,SAMYAK INT  ,XT,Q,10.7,10.7,10.4,10.4,INE607G01011
530043,ACKNIT IND  ,X ,Q,118,123.95,118,118.7,INE326C01017
530045,TITAN SECUR.,XT,Q,6.59,6.59,6,6.1,INE090D01017
530047,MOHOTAIND   ,B ,Q,390.25,402.95,389,390,INE313D01013
530057,VIVANZA     ,X ,Q,70.05,70.05,70.05,70.05,INE984E01027
530067,CSLFINANCE  ,XT,Q,653.35,659.9,630,640.4,INE718F01018
530073,SANGHVI MOVE,B ,Q,160,163.6,156,156.2,INE989A01024
530075,SELAN EXPLOR,T ,Q,225,226.9,221.05,223,INE818A01017
530077,FRESHTROP FR,X ,Q,156.3,158.9,149,151.75,INE795D01011
530079,FAZE THREE L,X ,Q,88.4,90,84.1,85.9,INE963C01033
530095,BHAGWANDAS M,XT,Q,15.74,15.74,15.74,15.74,INE656B01019
530111,RAJ PACKAGIN,X ,Q,39.05,40.8,37.5,39.45,INE639C01013
530117,FAIRCHEM    ,B ,Q,414.9,414.9,405.05,409.1,INE959A01019
530119,NATRAJ PROTE,XT,Q,37.75,39.3,35.6,38,INE444D01016
530125,SAMRAT PHARM,X ,Q,107.95,111,104,108,INE103E01016
530127,NPR FINANCE ,X ,Q,40,40,37.6,37.75,INE446D01011
530129,NILE LTD.   ,X ,Q,930.9,930.9,902,907.2,INE445D01013
530131,UDAIPUR CEME,X ,Q,28,28.75,27.95,28,INE225C01029
530133,AMCO INDIA L,X ,Q,46,48.9,45.65,46,INE924B01011
530135,OPTIEMUS    ,T ,Q,272,272,261,261.45,INE350C01017
530145,KISAN MOULD.,X ,Q,191.9,204,187,198.9,INE017C01012
530149,KSL & IND.  ,X ,Q,11.13,11.13,10.07,10.08,INE219A01026
530151,VIJAY TEXTIL,X ,Q,57.1,62.8,57.05,59.2,INE256G01033
530163,KERALA AYUR ,XT,Q,100,100,93.05,96.5,INE817B01025
530169,MOHIT PAPER ,XT,Q,13.56,14.96,13.55,14.96,INE388C01017
530171,DAULAT SEC. ,X ,Q,9.2,9.2,9.2,9.2,INE108C01019
530175,ODYSSEY TECH,X ,Q,47.9,47.9,41.8,43.85,INE213B01019
530177,SPS INTL.   ,X ,Q,5,5,5,5,INE758B01013
530185,SURAT TEXT. ,X ,Q,5.8,5.93,5.71,5.83,INE936A01025
530191,CHROMATIC IN,T ,Q,2.5,2.59,2.47,2.52,INE662C01015
530197,BAGADIA COLO,XT,Q,9.92,9.92,9.92,9.92,INE365H01014
530199,THEMIS MEDIC,B ,Q,603.15,610,586,593.75,INE083B01016
530201,KALLAM SPG. ,X ,Q,22.15,22.8,21.95,22.15,INE629F01025
530207,BRAWN BIO   ,XT,Q,65.1,65.5,65,65.05,INE899B01015
530215,KINGSINFRA  ,XT,Q,19.25,19.45,19.25,19.45,INE050N01010
530233,AURO LAB.   ,X ,Q,94,94.9,90.5,94.9,INE292C01011
530239,SUVEN LIFE S,B ,Q,224.5,235,211,214.3,INE495B01038
530245,ARYAMAN FIN.,X ,Q,47.15,48,47.15,48,INE032E01017
530251,RISA INTL   ,XT,Q,1.27,1.27,1.27,1.27,INE001O01029
530259,INTER ST.OIL,X ,Q,21.9,21.9,21.9,21.9,INE003B01014
530261,ARCUTTI.TEA ,XT,Q,2.1,2.1,2.1,2.1,INE674C01010
530263,GLOBAL CAP. ,ST,Q,4.84,4.84,4.75,4.8,INE062C01034
530299,KOTHARI PROD,B ,Q,203.05,206.45,199.2,200.25,INE823A01017
530305,PICCADILY AG,XT,Q,15.95,16,15.3,15.85,INE546C01010
530307,CHAMANLAL SE,X ,Q,165.05,165.05,156.5,157.55,INE419D01026
530313,LAUREL ORGAN,P ,Q,45.9,45.9,45.9,45.9,INE285U01017
530315,HIND.TIN WRK,X ,Q,87,89.35,83.65,84.5,INE428D01019
530317,GODAVARI DRU,X ,Q,37.95,38.2,35.55,36.25,INE362C01012
530331,PREMCO GLOB.,X ,Q,410.05,424.5,410,419.65,INE001E01012
530333,EMGEE CABLES,P ,Q,16,16,16,16,INE128F01010
530341,MUKESH BABU ,X ,Q,91.2,92.85,86.2,87.5,INE596B01017
530343,GENUS POWER ,B ,Q,79,80.9,78.45,79.8,INE955D01029
530355,ASIAN OILFIE,X ,Q,259.2,260,238.8,243.95,INE276G01015
530357,KBS INDIA   ,SS,Q,4.56,4.56,4.56,4.56,INE883D01015
530363,UGAR SUGAR  ,B ,Q,23,23.85,23,23.15,INE071E01023
530365,ORIENTBELL  ,B ,Q,319.05,347.25,317.65,326.25,INE607D01018
530367,NRB BEARINGS,B ,Q,165.6,166.2,161.2,163,INE349A01021
530369,VAMSHI RUBB.,X ,Q,50.9,51.5,49,50.1,INE380C01014
530377,NILA INFRA. ,B ,Q,22.5,23.25,22.25,22.6,INE937C01029
530381,PETRON ENGG.,B ,Q,130.6,134,128.05,131.25,INE742A01019
530401,VINYOFLEX LT,XT,Q,35,35,35,35,INE526H01011
530405,JINDAL CAP. ,XT,Q,8.4,8.4,8.4,8.4,INE356F01017
530407,EPIC ENERGY ,XT,Q,9.25,9.25,9.25,9.25,INE932F01015
530419,SUMEDHA FISC,X ,Q,44.5,46,42.1,42.9,INE886B01012
530427,CHOKSI IMAG ,X ,Q,33.3,34.5,31.6,31.7,INE865B01016
530431,ADOR FONTECH,X ,Q,123,123,116.5,117.5,INE853A01022
530433,SHIVA FERT. ,X ,Q,88.8,90,83.95,88.05,INE960E01019
530439,SIDDHA VEN  ,XT,Q,0.68,0.68,0.68,0.68,INE140C01012
530443,KIRAN SYNTEX,XT,Q,2.62,2.62,2.62,2.62,INE293D01017
530445,SUMERU IND  ,XT,Q,1.19,1.19,1.19,1.19,INE764B01029
530449,RUNGTA IRRIG,XT,Q,31.5,31.5,31.5,31.5,INE347C01013
530459,VALSON INDUS,X ,Q,40.5,41.1,39.3,41,INE808A01018
530461,SABOO SODIUM,XT,Q,19.3,20.45,19.3,20.2,INE440C01016
530477,VIKRAM THERM,X ,Q,118,118.9,116,118.9,INE337E01010
530495,CHHATT IND  ,X ,Q,7.25,7.25,7.25,7.25,INE473C01025
530499,A.K.CAPITAL ,X ,Q,510.75,525,508.85,520.3,INE701G01012
530517,RELAXO FOOT.,B ,Q,625,652.9,615,622.25,INE131B01039
530521,VIRAT INDUS.,X ,Q,185.2,187.8,185,187.55,INE467D01017
530525,SHEETAL DIAM,X ,Q,5.55,5.56,5.35,5.56,INE786J01017
530543,MARG LTD    ,XT,Q,22,22.4,21,21.8,INE941E01019
530545,COSCO INDIA ,X ,Q,379.95,390,372,387.95,INE949B01018
530549,SHILPA MEDIC,B ,Q,574.25,576.45,567,569.75,INE790G01031
530555,PARAMOUNT CO,B ,Q,13.3,13.3,13.3,13.3,INE074B01023
530557,NCL RESEARCH,SS,Q,1.7,1.7,1.7,1.7,INE132F01020
530571,EXPLICIT FIN,XT,Q,3.19,3.19,3.19,3.19,INE335G01019
530577,LADDERUP FIN,XT,Q,36.15,37.95,36.15,36.15,INE519D01015
530579,GOLDEN GOEN ,X ,Q,8.94,9.15,8.65,9.14,INE152C01025
